time,open,high,low,close,Volume,VWAP,VWAP,EMA,LUCID Connector,HyperWave,HWO Up,Oversold HWO Up,HWO Down,Overbought HWO Down,Reversal Up +,Reversal Up -,Reversal Down +,Reversal Down -,Money Flow,Bullish Overflow,Bearish Overflow,Upper Money Flow Threshold,Lower Money Flow Threshold,Upper Confluence Value,Lower Confluence Value,Upper Confluence Zone,Lower Confluence Zone,Confluence Meter Value,Custom Alert Condition Highlighter,Alert Scripting Condition Highlighter,@valuewhen,ATR,Histogram,MACD,Signal,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-05-06T04:00:00+07:00,1808.06,1819.18,1807.4,1815.81,129690783.13349998,1807.4300974616312,1807.4300974616312,1819.694074424735,2162700,55.767836374367356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.238691492637514,50,50,58.33102203437837,43.87230036928415,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,13.771715893997124,1.3516494623846107,-2.0528775281895832,-3.404526990574194,50.93326317014381,46.82074404587927,NaN,NaN,NaN,NaN
2025-05-06T05:00:00+07:00,1815.8,1832.98,1815.39,1825.38,229556048.69595003,1808.1204543089332,1808.1204543089332,1819.7947102756245,2150236162,61.83639564230491,58.585779072834704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.23236831359987,50,50,58.29052876577448,43.904100709005725,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,14.044450472997324,2.0544145115133206,-0.8365088511825434,-2.890923362695864,56.1265486985215,46.950979718506936,NaN,NaN,NaN,NaN
2025-05-06T06:00:00+07:00,1825.38,1829.29,1815.8,1819.43,150777115.66614997,1808.4652014357891,1808.4652014357891,1819.7882552264984,2424844,66.15466309889864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.94703351197702,50,50,58.2488112895055,43.93431537302058,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,14.00484686778323,2.033839122787065,-0.3486244592120329,-2.382463581999098,52.4122443003899,47.03261559726424,NaN,NaN,NaN,NaN
2025-05-06T07:00:00+07:00,1819.44,1819.91,1810.1,1813.51,139030827.01145,1814.506666666667,1814.506666666667,1819.6771356649674,1075904524,60.904492519856866,NaN,NaN,62.96518375368682,NaN,NaN,NaN,NaN,NaN,49.63564138734226,50,50,58.20574543999468,43.96282200309219,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,13.705214948655868,1.558245556072956,-0.4346566369079028,-1.9929021929808588,48.941848958978845,47.54921835774836,NaN,NaN,NaN,NaN
2025-05-06T08:00:00+07:00,1813.51,1820.15,1802.31,1803.65,258738418.88413,1810.7317511687543,1810.7317511687543,1819.3934695470034,2162700,50.0466723133589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.48783528695353,50,50,58.15715588922947,43.9854470695115,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,14.000556738037602,0.5673936589468169,-1.2836601192973376,-1.8510537782441545,43.74634307348087,47.6979282478249,NaN,NaN,NaN,NaN
2025-05-06T09:00:00+07:00,1803.65,1806.5,1791.43,1802.8,351999670.35113,1805.8076745091687,1805.8076745091687,1819.0997798205078,17891329,40.681374376388284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.59828152239129,50,50,58.10436151739528,44.0035112417759,0,2,105,-5,28.571428571428573,NaN,NaN,NaN,14.076945542463482,-0.12076613764009725,-2.002011450294276,-1.8812453126541788,43.31941302157739,47.77443944539341,NaN,NaN,NaN,NaN
2025-05-06T10:00:00+07:00,1802.79,1806.4,1796.76,1805.53,164215326.97786003,1805.2846544371762,1805.2846544371762,1818.8596067263395,1114113,36.90624095867638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.958247951045436,50,50,58.053630949563534,44.023284925322244,0,2,105,-5,28.571428571428573,NaN,NaN,NaN,13.760020860858955,-0.3543874291389393,-2.324229599077853,-1.9698421699389137,45.17021485243268,47.829634199178784,NaN,NaN,NaN,NaN
2025-05-06T11:00:00+07:00,1805.53,1807.9,1802.69,1806.08,109126804.04262,1805.3136677347495,1805.3136677347495,1818.63341899667,1116289,36.684683392043404,NaN,NaN,NaN,NaN,NaN,-10,NaN,NaN,49.13236745130722,50,50,58.009024632072254,44.04883033795217,0,2,105,-5,28.571428571428573,NaN,NaN,NaN,13.149305085083316,-0.42918076386752135,-2.5063181247733155,-2.077137360905794,45.55592488179306,48.07764389889484,NaN,NaN,NaN,NaN
2025-05-06T12:00:00+07:00,1806.07,1807,1797.2,1798.33,131427417.69053,1804.8047851600898,1804.8047851600898,1818.2740664480564,1114113,33.91916834076581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.78651200778624,50,50,57.967912068950824,44.07751874630134,0,2,105,-5,28.571428571428573,NaN,NaN,NaN,12.910069007577363,-0.9292114420163675,-3.2386516634262534,-2.309440221409886,41.161890992032745,48.13429836971708,NaN,NaN,NaN,NaN
2025-05-06T13:00:00+07:00,1798.32,1805.65,1797.83,1805.52,85955254.77536,1804.6797294941216,1804.6797294941216,1818.0483307587103,1703948,32.0369248172666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.347748786866134,50,50,57.929811252540404,44.10886989650416,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,12.546492649893278,-0.7140064561222976,-3.2019482915627577,-2.48794183544046,46.3335868330572,48.20014609945242,NaN,NaN,NaN,NaN
2025-05-06T14:00:00+07:00,1805.51,1808.51,1800.55,1805.04,103191423.40051001,1804.6812862147308,1804.6812862147308,1817.8180948160782,2148859905,36.34220909578703,34.099434084606486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.80568410046801,50,50,57.88919061678004,44.13735396752398,0,2,105,-5,42.857142857142854,NaN,NaN,NaN,12.21888603204376,-0.5496411297325543,-3.174993247606153,-2.625352117873599,46.04262809529891,47.93864523637605,NaN,NaN,NaN,NaN
2025-05-06T15:00:00+07:00,1805.03,1805.4,1787.01,1800.85,322366458.29832,1803.3407877381444,1803.3407877381444,1817.5177745538467,1114113,36.68770963533389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.3123831312794,50,50,57.846306579352536,44.16322911334276,0,2,105,-5,42.857142857142854,NaN,NaN,NaN,12.659679886897782,-0.661268208450478,-3.4519373784366962,-2.7906691699862183,43.47611390841065,47.14133785602534,NaN,NaN,NaN,NaN
2025-05-06T16:00:00+07:00,1800.85,1801.08,1791.36,1797.39,109854165.88064,1802.9244339617767,1802.9244339617767,1817.1615307564334,1074855937,33.231542328125244,NaN,NaN,35.42048701974873,NaN,NaN,NaN,NaN,NaN,48.88381251811774,50,50,57.80149410904636,44.18683203036663,0,2,105,-5,28.571428571428573,NaN,NaN,NaN,12.44970275211937,-0.8919362453122845,-3.9055894766265737,-3.013653231314289,41.4227350130661,46.484897816059615,NaN,NaN,NaN,NaN
2025-05-06T17:00:00+07:00,1797.38,1797.41,1781.66,1784.59,258628048.42363998,1801.012846954423,1801.012846954423,1816.585043486408,1114113,25.360459595897826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.50757653943213,50,50,57.75502452119829,44.20843575291196,0,2,105,-5,28.571428571428573,NaN,NaN,NaN,12.685438269825129,-1.779148925812641,-5.237589388580091,-3.4584404627674497,34.862804350631976,45.67896858212972,NaN,NaN,NaN,NaN
2025-05-06T18:00:00+07:00,1784.58,1789.93,1756.41,1769.47,763426021.07635,1793.0793833166933,1793.0793833166933,1815.7511489114274,72417281,16.264164307368624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.332382084879896,50,50,57.70291130901669,44.2240554845718,0,2,105,-5,28.571428571428573,NaN,NaN,NaN,14.173621250551903,-3.1753638545712812,-7.427645280981551,-4.25228142641027,29.0170535876061,44.11352504051989,NaN,NaN,NaN,NaN
2025-05-06T19:00:00+07:00,1769.46,1776.22,1766.2,1774.5,290633814.75997,1791.1246898335116,1791.1246898335116,1815.0210400811368,5309569,11.780850266777598,NaN,NaN,NaN,NaN,-5,NaN,NaN,NaN,47.4847678440067,50,50,57.65182059169164,44.24035904636897,0,2,105,-5,28.571428571428573,NaN,NaN,NaN,13.876934018369623,-3.5242564153641016,-8.657601945615397,-5.133345530251296,33.03956355861163,42.464454673383464,NaN,NaN,NaN,NaN
2025-05-06T20:00:00+07:00,1774.5,1775,1750.17,1758.19,590572939.2941401,1786.3083931451324,1786.3083931451324,1814.0151809646566,5308417,8.880575964316243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.64218520145107,50,50,57.596772414740435,44.25236817714438,0,2,105,-5,28.571428571428573,NaN,NaN,NaN,14.659295874200359,-4.552254533982155,-10.823663697728989,-6.271409163746834,27.581572822708424,40.69083528212051,NaN,NaN,NaN,NaN
2025-05-06T21:00:00+07:00,1758.18,1778.74,1758.18,1767.77,421039081.16732,1784.451971626884,1784.451971626884,1813.196682186521,5308417,7.044396497425396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.03792740482189,50,50,57.54397818969084,44.26629597328277,0,2,105,-5,28.571428571428573,NaN,NaN,NaN,15.0807747403289,-4.289398674571126,-11.633157506960742,-7.343758832389616,34.43298558583899,39.65448789832481,NaN,NaN,NaN,NaN
2025-05-06T22:00:00+07:00,1767.71,1778,1759.45,1769.38,290104452.67898,1783.427186384807,1783.427186384807,1812.4211656876446,542179329,13.86031834800717,NaN,9.928430269916278,NaN,NaN,NaN,NaN,NaN,NaN,47.37652486144633,50,50,57.493140923049616,44.28184711772359,0,2,105,-5,42.857142857142854,NaN,NaN,NaN,15.328576544591119,-3.7300902616188374,-12.006371659413162,-8.276281397794325,35.536779743977675,39.068090517646006,NaN,NaN,NaN,NaN
2025-05-06T23:00:00+07:00,1769.37,1774.45,1761.3,1762.14,261872622.35531,1782.4441413834256,1782.4441413834256,1811.53123355158,5308417,16.866932945914677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.65619791598731,50,50,57.438956208014304,44.293718871714916,0,2,105,-5,42.857142857142854,NaN,NaN,NaN,15.172963934263189,-3.5705756971281026,-12.739501019204454,-9.168925322076351,32.85797618821607,38.320845029548764,NaN,NaN,NaN,NaN
2025-05-07T00:00:00+07:00,1762.15,1775.72,1762.1,1767.37,216903209.34043998,1781.8183684197788,1781.8183684197788,1810.7496187984548,5308417,18.32644440716407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.24697357088269,50,50,57.382996294828644,44.30348514521076,0,2,105,-5,42.857142857142854,NaN,NaN,NaN,15.062037938958683,-2.8660618565419984,-12.751502642753849,-9.88544078621185,36.57722993069541,37.707060392281825,NaN,NaN,NaN,NaN
2025-05-07T01:00:00+07:00,1767.37,1790.65,1766,1789.27,223813894.40785003,1781.82517854796,1781.82517854796,1810.3694485542344,1114113,36.16191285271738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.047508486866604,50,50,57.326318855788834,44.31220526191904,0,2,105,-5,42.857142857142854,NaN,NaN,NaN,15.746892371890212,-0.7865120172110966,-10.86858080772572,-10.082068790514624,49.253572426991845,37.97117807408173,NaN,NaN,NaN,NaN
2025-05-07T02:00:00+07:00,1789.27,1798.4,1783.15,1783.88,285129080.44848,1782.1778231162841,1782.1778231162841,1809.9006087568143,35717132,51.178638954633755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.96359086065925,50,50,57.26450521581319,44.31546218991274,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,15.711400059612341,0.30607888278652595,-9.699470187031466,-10.005549069817992,46.77559463896623,38.37215690600555,NaN,NaN,NaN,NaN
2025-05-07T03:00:00+07:00,1783.87,1788.15,1767.26,1774.43,221775941.75795,1781.9574458013599,1781.9574458013599,1809.272810371738,2162700,52.726175960666524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.16313969868269,50,50,57.19899838822754,44.28499769166673,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,16.081300055354323,0.46299028899627714,-9.426811208572644,-9.889801497568921,42.71774697664881,38.11388263054781,NaN,NaN,NaN,NaN
2025-05-07T04:00:00+07:00,1774.42,1780.38,1764.03,1775,141574713.66292,1781.7399372284774,1781.7399372284774,1808.6662119580787,1075904524,50.385914041635196,NaN,NaN,51.43024298564517,NaN,NaN,NaN,NaN,NaN,44.600028344976174,50,50,57.13600353801128,44.28657284493328,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,16.10049290854331,0.663608103357566,-9.060291368371963,-9.72389947172953,43.038731288065875,37.89931857288831,NaN,NaN,NaN,NaN
2025-05-07T05:00:00+07:00,1775,1812.64,1774.64,1810.32,585154963.81419,1783.3548564733987,1783.3548564733987,1808.6954825428916,2149646348,59.45621209500708,54.18943403243628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.87961879898524,50,50,57.07972161431615,44.29453807470354,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,17.66474341507593,3.097254850842562,-5.852330908176327,-8.94958575901889,58.541462447158885,38.97541489708461,NaN,NaN,NaN,NaN
2025-05-07T06:00:00+07:00,1810.32,1818.53,1800.94,1816,369674175.27546,1784.9265011361515,1784.9265011361515,1808.8247660377076,2162700,70.44765823401188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.84136969136972,50,50,57.02852985470142,44.30727223278687,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,17.65940459971336,4.904330262865564,-2.8191729304369346,-7.7235031933024985,60.40763718711615,40.33147933808818,NaN,NaN,NaN,NaN
2025-05-07T07:00:00+07:00,1816,1846.6,1813.45,1841.49,697085283.9656498,1833.8466666666666,1833.8466666666666,1809.4029117715536,2162700,78.126948274316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.612142992982854,50,50,56.981447920392824,44.323796586587854,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,18.765875699733822,7.477002980890876,1.6227505328110965,-5.854252448079779,67.48174592875782,42.66140373652575,NaN,NaN,NaN,NaN
2025-05-07T08:00:00+07:00,1841.48,1849.78,1827.05,1832,422913655.42824,1834.764239127268,1834.764239127268,1809.8028602357738,144769612,82.69097451924765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110,48.00292632339944,50,50,56.936555312407855,44.34219223527191,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,19.04902743546712,8.145290020637425,4.327360077717003,-3.8179299429204225,62.97067437830493,45.086662364432804,NaN,NaN,NaN,NaN
2025-05-07T09:00:00+07:00,1832.01,1834.49,1821.1,1824.29,367497254.10258,1832.7537899258468,1832.7537899258468,1810.059269789123,1075904524,79.49698325488616,NaN,NaN,80.10496868281662,NaN,NaN,NaN,NaN,NaN,48.146714870426166,50,50,56.892606110197946,44.36121484844768,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,18.644811190076616,7.679942978420633,5.7819987801053685,-1.8979441983152643,59.49115957720679,46.976062080046745,NaN,NaN,NaN,NaN
2025-05-07T10:00:00+07:00,1824.29,1827.92,1816.5,1825.75,266222585.52699003,1831.3323235002101,1831.3323235002101,1810.3369818282536,2162700,75.80196283508658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.37303212678132,50,50,56.850008240280864,44.38127393483935,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,18.12875324792829,7.096154150340686,6.9722484896105925,-0.12390566073009301,59.94254431010923,49.287560043432514,NaN,NaN,NaN,NaN
2025-05-07T11:00:00+07:00,1825.76,1832.96,1823.81,1827.92,159364034.38399002,1831.0738930833495,1831.0738930833495,1810.6481856897003,2162700,73.98809761913179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.646548349718046,50,50,56.80899094082805,44.40260030691374,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,17.487413730219135,6.497868451111394,7.998429903159149,1.5005614520477555,60.64447515076202,51.15980929806988,NaN,NaN,NaN,NaN
2025-05-07T12:00:00+07:00,1827.92,1829.99,1825,1827.65,86599389.53912,1830.9211409840407,1830.9211409840407,1810.9491027571391,2162700,73.0659062423282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.87726101642405,50,50,56.76433229120603,44.41997361046129,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,16.59474132091777,5.751334462571543,8.689729530262184,2.9383950676906414,60.50241496212545,52.94306895650901,NaN,NaN,NaN,NaN
2025-05-07T13:00:00+07:00,1827.65,1833.5,1825.5,1829.84,137888935.35518,1830.8367778480617,1830.8367778480617,1811.2834549207296,2162700,72.74166742391019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.31525379557817,50,50,56.722086898727895,44.439450011386874,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,15.9808312265665,5.094898861982615,9.30701864516891,4.212119783186295,61.2944053725823,54.974242469678025,NaN,NaN,NaN,NaN
2025-05-07T14:00:00+07:00,1829.84,1837.88,1829.27,1837.25,155245361.72717002,1831.105125470549,1831.105125470549,1811.7430397893893,2149646348,74.27484079988588,73.36080482204143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.54721599877829,50,50,56.68621254422815,44.46498884132383,1,1,105,-5,57.142857142857146,NaN,NaN,NaN,15.454343281811758,4.850862524386572,10.27569793866951,5.424835414282938,63.929862494423446,56.92800193851574,NaN,NaN,NaN,NaN
2025-05-07T15:00:00+07:00,1837.25,1843.78,1833.43,1839.77,243920862.35512,1831.8636188379971,1831.8636188379971,1812.2390921824974,2752514,77.08937040681394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.439112179379656,50,50,56.65497704240391,44.49485945801411,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,15.08974733311091,4.554978370410482,11.11855837729604,6.563580006885558,64.80746879296437,58.03899453608521,NaN,NaN,NaN,NaN
2025-05-07T16:00:00+07:00,1839.76,1844.99,1836.16,1843.01,164219399.03057998,1832.4426244754454,1832.4426244754454,1812.7837100199754,2228226,79.83960173638158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.090166057244936,50,50,56.62715298747811,44.527835991010264,2,0,105,-5,71.42857142857143,NaN,NaN,NaN,14.642622523602983,4.277674746728736,11.910673440296478,7.632998693567742,65.95441203082001,59.40891006407476,NaN,NaN,NaN,NaN
2025-05-07T17:00:00+07:00,1843.01,1846.37,1829.5,1832.81,322497666.93200004,1832.8462504625943,1832.8462504625943,1813.1381576302413,1075970050,76.73387552184516,NaN,NaN,77.8876158883469,NaN,NaN,NaN,NaN,NaN,51.465393751668174,50,50,56.60134419129906,44.56252377981355,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,14.80172091477419,3.1590946659047408,11.581867025948668,8.422772360043927,59.39205822110512,60.599932295821645,NaN,NaN,NaN,NaN
2025-05-07T18:00:00+07:00,1832.81,1836.45,1830.16,1835.76,131331771.95435,1832.899414621969,1832.899414621969,1813.5385442208565,2228226,69.8492832329508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.638986575631094,50,50,56.58153240322072,44.60290609379264,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,14.193740849433173,2.403858679619699,11.42759570956855,9.023737029948851,60.61267354765983,61.85521388579264,NaN,NaN,NaN,NaN
2025-05-07T19:00:00+07:00,1835.75,1836.48,1826.03,1829.86,193449170.83396,1832.7775401226186,1832.7775401226186,1813.8274195443812,2228226,63.70064875955083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.37509262732534,50,50,56.56550020434124,44.6467670264603,2,0,105,-5,57.142857142857146,NaN,NaN,NaN,13.926330788759378,1.3456852460484665,10.705843587509435,9.360158341460968,56.92712790954619,61.73990427596316,NaN,NaN,NaN,NaN
2025-05-07T20:00:00+07:00,1829.87,1834.65,1821.84,1828.16,373681128.52321,1832.3196275552011,1832.3196275552011,1814.081093534746,2228232,54.9567420396317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.828954710069844,50,50,56.551817476869886,44.69267796487835,1,0,105,-5,57.142857142857146,NaN,NaN,NaN,13.846592875276576,0.4180747884823326,9.882751827063885,9.464677038581552,55.8729318063604,61.41599674876632,NaN,NaN,NaN,NaN
2025-05-07T21:00:00+07:00,1828.17,1832.79,1815.66,1821.59,327017415.46555,1831.5949146948894,1831.5949146948894,1814.2139945341312,17956876,45.21005776320267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.196049563865145,50,50,56.535038637304865,44.73519482287328,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,14.081121955613954,-0.6908193519622241,8.601152848628772,9.291972200590996,51.87477783952246,60.30121331382094,NaN,NaN,NaN,NaN
2025-05-07T22:00:00+07:00,1821.59,1824.68,1813.04,1816.73,262772843.43907997,1830.7755272314087,1830.7755272314087,1814.2585256043235,1179660,34.83584598416708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.84142132685658,50,50,56.51157055075262,44.770725955393196,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,13.906756101641536,-1.7445058074140594,7.111339941323422,8.855845748737481,49.07713153081843,59.30881739614334,NaN,NaN,NaN,NaN
2025-05-07T23:00:00+07:00,1816.73,1817.33,1799.13,1811.15,449843916.1653,1828.7375104494192,1828.7375104494192,1814.2035074520345,1179660,26.24178770326911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.88510663554119,50,50,56.483438231176564,44.80129785879394,1,1,105,-5,42.857142857142854,NaN,NaN,NaN,14.213416380095698,-2.750325806670311,5.417938490399592,8.168264297069904,46.00907953096654,58.34581167855475,NaN,NaN,NaN,NaN
2025-05-08T00:00:00+07:00,1811.16,1812.52,1787.19,1795.42,406492477.0551,1826.3494780293577,1826.3494780293577,1813.8710559927065,72679425,17.715839715289263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.29659117922741,50,50,56.44750399591682,44.8237743253961,0,2,105,-5,28.571428571428573,NaN,NaN,NaN,15.007458067231713,-4.314898031012791,2.7746417583039147,7.089539789316706,38.67006632675129,56.82634896545776,NaN,NaN,NaN,NaN
