time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Volume,Basis,Upper,Lower,Up Trend,Down Trend,EMA,EMA,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Upper,Average,Lower,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,Plot,Plot,ATR,Plot,K,D,%R
2016-07-08,10.10692612,11.56993808,9.97492681,11.43783529,10.994233393333333,10.994233393333333,10.994233393333333,24785.59807239,NaN,NaN,NaN,NaN,13.026784295112002,NaN,NaN,11.267241995,NaN,8.76836143,NaN,NaN,10.952024592984621,10.952024592984621,10.952024592984621,NaN,11.56993808,9.97492681,11.43783529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.283188746386024,NaN,1.0136397542857143,10.539594318753387,NaN,NaN,-64.71681125361397
2016-07-09,11.43884865,11.4654843,10.38607959,10.93382695,10.928463613333335,10.928463613333335,10.928463613333335,23350.65261966,NaN,NaN,NaN,NaN,13.026784295112002,NaN,NaN,11.124024365,NaN,10.28641824,NaN,NaN,10.94292577149231,10.94292577149231,10.94292577149231,NaN,11.4654843,10.38607959,10.93382695,26.882928882819343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.556580027017596,NaN,1.018337251122449,9.2545659958627,NaN,NaN,-73.44341997298241
2016-07-10,10.93382695,11.04013528,10.76930975,10.9550114,10.921485476666666,10.921485476666666,10.921485476666666,11485.93849154,NaN,NaN,NaN,NaN,13.026784295112002,NaN,NaN,10.99030891,NaN,11.24403916,NaN,NaN,10.948968585746155,10.948968585746155,10.948968585746155,NaN,11.04013528,10.76930975,10.9550114,27.11058492032228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.029202356087286,29.62299037649697,0.9649435567565599,-0.5978286867043875,NaN,NaN,-72.97079764391272
2016-07-11,10.96541362,11.05373596,10.26290571,10.52952359,10.615388419999999,10.615388588587393,10.615388251412604,15024.66079293,NaN,NaN,NaN,NaN,13.026784295112002,NaN,NaN,10.93199274,NaN,10.97682386,NaN,NaN,10.739246087873077,10.739246087873077,10.739246087873077,NaN,11.05373596,10.26290571,10.52952359,25.39998495841384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.063712774545795,24.216498385883558,0.952506891988234,-3.692377273070984,NaN,NaN,-80.93628722545421
2016-07-12,10.5306122,10.87869635,10.42432681,10.50352227,10.60218181,10.60218181,10.60218181,21618.66757197,NaN,NaN,NaN,NaN,13.026784295112002,NaN,NaN,10.791493755,NaN,10.97102486,NaN,NaN,10.621384178936538,10.621384178936538,10.621384178936538,NaN,10.87869635,10.42432681,10.50352227,25.29494940147407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.85723955525374,23.650051561962275,0.9169256525605031,0.3181949155158841,33.333333333333336,NaN,-75.14276044474626
2016-07-13,10.49997517,10.59139758,10.35000404,10.35431387,10.431905163333333,10.431905163333333,10.431905163333333,35867.61155266,NaN,NaN,NaN,NaN,12.958866438593876,NaN,NaN,10.61723357,NaN,11.00050515,NaN,NaN,10.487849024468268,10.487849024468268,10.487849024468268,NaN,10.59139758,10.35000404,10.35431387,24.664630886674487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.519287544777963,21.813413291525833,0.8686733588061815,11.912243917492916,0,NaN,-78.48071245522203
2016-07-14,10.3430055,11.70270857,10.30113291,11.61277236,11.205537946666666,11.205537946666666,11.205537946666666,11546.83900659,11.7646669765,14.306959770562006,9.222374182437992,NaN,12.958866438593876,NaN,NaN,10.683618814999999,NaN,11.33635437,NaN,NaN,11.050310692234135,11.050310692234135,11.050310692234135,NaN,11.70270857,10.30113291,11.61277236,38.56881336003019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.74373303311174,37.706753377714485,0.9067378088914542,0.8287860024781896,33.333333333333336,22.222222222222225,-33.25626696688826
2016-07-15,11.6169469,12.44177811,11.50767389,11.95897483,11.969475610000002,11.969475610000002,11.969475610000002,13309.60560456,11.647067017000001,13.909532231157456,9.384601802842546,NaN,12.958866438593876,NaN,NaN,11.053153585,NaN,12.18216,NaN,NaN,11.504642761117069,11.504642761117069,11.504642761117069,NaN,12.44177811,11.50767389,11.95897483,41.753678113094175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.61577297145898,56.9595978497829,0.9086925525420646,-4.845533450546431,66.66666666666667,33.333333333333336,-17.384227028541023
2016-07-16,11.95897483,12.00785209,11.66188099,11.68630555,11.78534621,11.78534621,11.78534621,7731.55368599,11.528262825999999,13.502051725753539,9.554473926246459,NaN,12.958866438593876,NaN,NaN,11.20835246,NaN,12.29535166,NaN,NaN,11.595474155558534,11.595474155558534,11.595474155558534,NaN,12.00785209,11.66188099,11.68630555,39.99495281184327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.79781012077403,74.05243870844825,0.8684981630747742,-13.623403926111306,96.56948828500337,65.52316276166779,-27.202189879225973
2016-07-17,11.69080824,11.71033385,11.03021779,11.23692454,11.325825393333332,11.325825393333332,11.325825393333332,12335.552196,11.3829722575,12.95182117361513,9.814123341384871,NaN,12.958866438593876,NaN,NaN,11.35234191,NaN,11.62160668,NaN,NaN,11.416199347779267,11.416199347779267,11.416199347779267,NaN,11.71033385,11.03021779,11.23692454,37.21293214650788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.617013875655154,70.67686565596271,0.8550422985694331,-13.788748467991672,87.71245858166158,83.64953784444388,-43.382986124344846
2016-07-18,11.23114467,11.61094787,11.01347434,11.02354722,11.215989809999998,11.215989809999998,11.215989809999998,12398.13258943,11.318638660000001,12.834755930759327,9.802521389240676,NaN,12.958866438593876,NaN,NaN,11.35234191,NaN,11.77609752,NaN,NaN,11.219873283889633,11.219873283889633,11.219873283889633,NaN,11.61094787,11.01347434,11.02354722,35.9347634507871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.9339679493274,59.4495973152522,0.8366445293859022,-13.143897839827687,76.36227506897082,86.88140731187859,-51.066032050672604
2016-07-19,11.02007153,11.96506444,11.0184768,11.72357422,11.569038486666665,11.569038486666665,11.569038486666665,11474.23270283,11.261824993500001,12.619554716573603,9.9040952704264,NaN,12.958866438593876,NaN,NaN,11.35234191,NaN,11.55938653,NaN,NaN,11.471723751944817,11.471723751944817,11.471723751944817,NaN,11.96506444,11.0184768,11.72357422,42.867842170827075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.13973766594681,59.89690649697646,0.8444976087154806,-13.191784633950466,79.79278678396746,81.28917347819996,-25.86026233405318
2016-07-20,11.72295617,13.02527893,11.60522769,12.46170672,12.364071113333333,12.364071113333333,12.364071113333333,13837.86767638,11.2629905535,12.624792359031597,9.901188747968403,NaN,12.958866438593876,NaN,NaN,11.66320592,12.177491029999999,11.22128014,NaN,NaN,11.966715235972408,11.966715235972408,11.966715235972408,NaN,13.02527893,11.60522769,12.46170672,49.12032164300354,NaN,NaN,NaN,NaN,NaN,NaN,-0.19013196868650084,NaN,83.23076004463253,68.76815521996893,0.8856085823786606,-9.725202670739032,88.64981648730925,81.60162611341583,-16.769239955367464
2016-07-21,12.46268882,12.73693918,12.15507536,12.63773113,12.509915223333332,12.509915223333332,12.509915223333332,10491.38430226,11.279557079,12.698587655006381,9.860526502993618,NaN,12.958866438593876,NaN,NaN,11.66320592,12.05432829,11.21948357,NaN,NaN,12.302223182986204,12.302223182986204,12.302223182986204,NaN,12.73693918,12.15507536,12.63773113,50.5112394814117,NaN,NaN,NaN,NaN,NaN,NaN,-0.08970997508625445,NaN,87.29498153806584,81.55515974954841,0.8639125279230421,-11.234210925539355,100,89.48086775709224,-12.705018461934158
2016-07-22,12.63417207,14.87081492,12.62454254,14.8041632,14.099840219999999,14.099840219999999,14.099840219999999,19107.72185207,11.4106508965,13.476199461274575,9.345102331725425,10.79236261407181,NaN,NaN,NaN,12.585973915,12.26767199,11.14413538,NaN,NaN,13.5531931914931,13.5531931914931,13.5531931914931,NaN,14.87081492,12.62454254,14.8041632,63.67365696375403,37.78509137078307,NaN,NaN,NaN,NaN,NaN,0.16281135283514914,NaN,98.55353660494536,89.6930927292146,0.9626525173571105,-1.5078029234219312,100,96.21660549576974,-1.4464633950546344
2016-07-23,14.79257473,14.94481383,14.14659888,14.3446569,14.478689870000002,14.478689870000002,14.478689870000002,10309.82595411,11.541103661500001,13.969885008519826,9.112322314480176,11.646457365664629,NaN,NaN,NaN,12.979144085,12.304671445,10.76141993,NaN,NaN,13.94892504574655,13.94892504574655,13.94892504574655,NaN,14.94481383,14.14659888,14.3446569,60.02690588328408,40.152518299387694,NaN,NaN,NaN,NaN,NaN,0.3221445248210326,NaN,87.18136036381682,91.009959502276,0.9509069768316026,-5.879878807701899,96.88383993210171,98.96127997736723,-12.818639636183185
2016-07-24,14.34563979,14.43171654,12.56855409,12.75126394,13.250511523333332,13.250511523333332,13.250511523333332,8039.41622486,11.606192548500001,14.090795415533169,9.121589681466833,11.646457365664629,NaN,NaN,NaN,12.979144085,12.304671445,10.7504662,NaN,NaN,13.350094492873275,13.350094492873275,13.350094492873275,NaN,14.43171654,12.56855409,12.75126394,49.45060006398971,41.74823366679251,NaN,NaN,NaN,NaN,NaN,0.31619877358694204,NaN,53.14837810187526,79.62775835687916,1.0160680820579169,-11.190253620743475,84.73019385742113,93.87134459650763,-46.85162189812474
2016-07-25,12.74300629,13.86391539,12.74300629,13.85247713,13.48646627,13.48646627,13.48646627,10543.95122327,11.770713607000001,14.389128649203485,9.152298564796517,11.646457365664629,NaN,NaN,NaN,12.979144085,12.304671445,10.71648878,NaN,NaN,13.601285811436638,13.601285811436638,13.601285811436638,NaN,13.86391539,12.74300629,13.85247713,55.3109357925496,43.88473015494507,NaN,NaN,NaN,NaN,NaN,0.39578308309200416,NaN,76.47692167445477,72.26888671338229,1.0235567261966372,-10.536372376954942,77.584222773122,86.39941885421494,-23.52307832554522
2016-07-26,13.8541897,13.89324742,11.86844177,11.8718343,12.54450783,12.54450783,12.54450783,14647.72062161,11.8392063555,14.392134096865368,9.286278614134632,11.646457365664629,NaN,NaN,NaN,12.979144085,12.304671445,11.26054997,NaN,NaN,12.736560055718318,12.736560055718318,12.736560055718318,NaN,13.89324742,11.86844177,11.8718343,45.16813118503228,45.30424313948494,NaN,NaN,NaN,NaN,NaN,0.29562511597383967,NaN,33.82449003408271,54.48326327013758,1.095074506468306,-4.20088063581386,64.88735387506087,75.73392350186799,-66.17550996591729
2016-07-27,11.88012208,13.25394174,11.85586894,13.04687251,12.718894396666668,12.718894396666668,12.718894396666668,12157.62314143,11.986341896000003,14.460298261894286,9.51238553010572,11.646457365664629,NaN,NaN,NaN,12.981645315,12.304671445,11.14790303,NaN,NaN,12.891716282859159,12.891716282859159,12.891716282859159,NaN,13.25394174,11.85586894,13.04687251,50.91849628104875,47.1795192390831,NaN,NaN,NaN,NaN,NaN,0.3075200688473707,NaN,59.12851566037403,56.476642456303836,1.11671724172057,-3.6433558193585833,61.71335097347316,68.061642540552,-40.87148433962598
2016-07-28,13.05333276,13.05497267,12.51056048,12.86626052,12.810597890000002,12.810597890000002,12.810597890000002,8600.9142199,12.057763157500002,14.546685729935565,9.56884058506444,11.646457365664629,NaN,NaN,NaN,13.27502076,12.304671445,11.06922555,NaN,NaN,12.87898840142958,12.87898840142958,12.87898840142958,NaN,13.05497267,12.51056048,12.86626052,50.04965050854581,47.999579035405645,NaN,NaN,NaN,NaN,0.0967973850340075,0.29892718008620633,0.20212979505219883,47.12862332833029,46.693876340929016,1.075838309454815,-7.792021856780257,52.4875966212602,59.69610048993141,-52.87137667166971
2016-07-29,12.87493963,12.88153967,12.59562047,12.84201051,12.773056883333334,12.773056883333334,12.773056883333334,10508.09844362,12.1531723355,14.608510639862068,9.697834031137933,11.646457365664629,NaN,NaN,NaN,13.400341385,12.304671445,10.99271058,NaN,NaN,12.860499455714791,12.860499455714791,12.860499455714791,NaN,12.88153967,12.59562047,12.84201051,49.9264682971648,48.583349762839255,NaN,NaN,NaN,NaN,0.06777921079720006,0.2868538085486989,0.21907459775149885,46.51178496924975,50.92297465265136,1.0194155159223282,-7.204014935959729,51.7808742854804,55.32727396007126,-53.48821503075025
2016-07-30,12.84425478,12.84645504,12.4926032,12.51394298,12.617667073333331,12.617667073333331,12.617667073333331,6859.36476388,12.231118914500001,14.627636529346875,9.834601299653128,11.646457365664629,NaN,NaN,NaN,13.400341385,12.304671445,11.0224766,NaN,NaN,12.687221217857395,12.687221217857395,12.687221217857395,NaN,12.84645504,12.4926032,12.51394298,48.19818996017611,49.16929527343446,NaN,NaN,NaN,NaN,0.023104318502126464,0.24795499587915693,0.22485067737703046,38.166854931167485,43.93575440958252,0.9718752533564476,-11.975116717471757,48.51193072361722,50.92680054345261,-61.833145068832515
2016-07-31,12.5143249,12.51714156,11.56425149,11.8502549,11.977215983333332,11.977215983333332,11.977215983333332,15454.93198628,12.29715548,14.572189439345518,10.022121520654483,11.646457365664629,NaN,NaN,NaN,13.254532659999999,12.304671445,11.32934816,NaN,NaN,12.268738058928697,12.268738058928697,12.268738058928697,NaN,12.51714156,11.56425149,11.8502549,44.818147223609536,49.71252492179887,NaN,NaN,NaN,NaN,-0.05051314852055633,0.16170924172633505,0.21222239024689138,21.284871533697018,35.32117047803809,0.9705191688309871,-1.3902367579312571,42.225326582406936,47.50604386383486,-78.71512846630299
2016-08-01,11.8502549,12.04486531,10.95822053,10.99256959,11.331885143333333,11.331885143333333,11.331885143333333,19592.78788543,12.321607846000001,14.528495404041355,10.114720287958647,NaN,14.435649442534878,NaN,NaN,12.694968535000001,12.304671445,11.28542394,NaN,NaN,11.63065382446435,11.63065382446435,11.63065382446435,NaN,12.04486531,10.95822053,10.99256959,40.832941324289756,50.0623947699062,NaN,NaN,NaN,NaN,-0.15067743172568981,0.02387560058977911,0.17455303231546893,0.861614351280836,20.104446938715125,0.9788138553430594,8.34004479647539,25.411744550812816,38.716333952278994,-99.13838564871917
2016-08-02,10.99330072,11.14048686,7.19508991,8.76836143,9.034646066666667,9.034646066666667,9.034646066666667,47678.07985046,12.242310224,14.810629352025295,9.673991095974706,NaN,12.992103340281389,NaN,NaN,10.544168665,11.06995187,11.16478315,NaN,NaN,10.199507627232176,10.199507627232176,10.199507627232176,NaN,11.14048686,7.19508991,8.76836143,32.71005641151578,49.336838644241105,NaN,NaN,NaN,NaN,-0.3490948392720895,-0.261815516774643,0.08727932249744653,20.30100086455726,14.14916224984504,1.1907126478185552,30.769477060300222,10.67500375561095,26.10402496294357,-79.69899913544273
2016-08-03,8.7720282,10.44565512,8.57626022,10.28641824,9.769444526666666,9.769444526666666,9.769444526666666,42590.6464574,12.175992518000001,14.871268032124183,9.480717003875819,NaN,12.992103340281389,NaN,NaN,10.544168665,11.06995187,10.93861879,NaN,NaN,10.242962933616088,10.242962933616088,10.242962933616088,NaN,10.44565512,8.57626022,10.28641824,41.29387151378474,48.77780649215405,NaN,NaN,NaN,NaN,-0.3590757677780533,-0.3615653872251201,-0.0024896194470667987,39.88952847755123,20.350714564463107,1.2391899515458014,31.735782474434266,9.240758987085833,15.109169097836537,-60.11047152244876
2016-08-04,10.27276075,11.39609113,10.26355953,11.24403916,10.967896606666665,10.967896606666665,10.967896606666665,23354.06639125,12.140245734500002,14.86489008630657,9.415601382693435,NaN,12.992103340281389,NaN,NaN,10.224515825000001,11.06995187,10.94310998,NaN,NaN,10.743501046808044,10.743501046808044,10.743501046808044,NaN,11.39609113,10.26355953,11.24403916,45.97564169362967,48.45383522159818,NaN,NaN,NaN,NaN,-0.28537244798878014,-0.359205179433042,-0.07383273144426183,52.246367635764756,37.478965659291084,1.2315714978639585,21.034382574842347,23.52159739683269,14.479120046509825,-47.75363236423524
2016-08-05,11.25371903,11.25863854,10.74707701,10.97682386,10.994179803333333,10.994179803333333,10.994179803333333,14409.02872903,12.10477165,14.870300705088598,9.339242594911402,NaN,12.992103340281389,NaN,NaN,10.125031289999999,11.06995187,11.22937484,NaN,NaN,10.860162453404023,10.860162453404023,10.860162453404023,NaN,11.25863854,10.74707701,10.97682386,44.899618383809916,47.11283246588789,NaN,NaN,NaN,NaN,-0.24059687699944954,-0.37457882769357376,-0.13398195069412422,48.798305449828206,46.978067187714736,1.1801422144451041,8.754945829777585,38.39588708495105,23.719414489623194,-51.2016945501718
2016-08-06,10.97910818,10.98898643,10.41417318,10.97102486,10.791394823333334,10.791394942542624,10.791394704124045,13507.0501699,12.091476666,14.876057166477786,9.306896165522215,NaN,12.992103340281389,NaN,NaN,10.038314790000001,11.06995187,11.65214999,NaN,NaN,10.915593656702011,10.915593656702011,10.915593656702011,NaN,10.98898643,10.41417318,10.97102486,44.875072678487726,46.0305586655453,NaN,NaN,NaN,NaN,-0.19906852145339862,-0.3828176025108725,-0.18374908105747387,52.178109263597584,51.074260783063515,1.136904431270454,0.03264785748200118,47.09693183903669,36.33813877360681,-47.82189073640241
2016-08-07,10.97093197,11.1482068,10.78208688,11.00050515,10.976932943333333,10.976932943333333,10.976932943333333,10293.79827713,12.0903245625,14.876690002224153,9.303959122775845,NaN,12.992103340281389,NaN,NaN,10.020772475000001,11.06995187,12.1748097,NaN,NaN,10.958049403351005,10.958049403351005,10.958049403351005,NaN,11.1482068,10.78208688,11.00050515,45.0395652733207,45.71548475192609,NaN,NaN,NaN,NaN,-0.15904728336149704,-0.38255818525934515,-0.2235109018978481,56.812865841370765,52.596426851598856,1.081848394751136,-8.213067916926759,51.000502177195436,45.4977737003944,-43.187134158629235
2016-08-08,11.00050515,11.34977469,10.89339235,11.33635437,11.193173803333332,11.193173803333332,11.193173803333332,11089.01112558,12.07096357,14.87259274229554,9.26933439770446,NaN,12.992103340281389,NaN,NaN,9.856115735,11.06995187,12.11133917,NaN,NaN,11.147201886675504,11.147201886675504,11.147201886675504,NaN,11.34977469,10.89339235,11.33635437,46.980587500777084,45.120459873942345,NaN,NaN,NaN,NaN,-0.10215440641521947,-0.35120390991687245,-0.24904950350165297,61.82691962405047,56.93929824300628,1.0371722479831977,-12.47659001412856,62.2506016762021,53.44934523081141,-38.173080375949525
2016-08-09,11.33683264,12.41642185,11.19565381,12.18216,11.931411886666666,11.931411886666666,11.931411886666666,12295.13921086,12.056986234,14.8534628462257,9.2605096217743,NaN,12.992103340281389,NaN,NaN,9.80575588,11.06995187,11.81693545,NaN,NaN,11.664680943337752,11.664680943337752,11.664680943337752,NaN,12.41642185,11.19565381,12.18216,51.61507127612853,45.58095559473493,NaN,NaN,NaN,NaN,-0.004892074422552017,-0.255164596529843,-0.250272522107291,82.31048109324699,66.98342218622274,1.050286233127255,-13.318576164720046,77.64213126836394,63.631078373920495,-17.689518906753005
2016-08-10,12.18397011,12.43074342,11.97236363,12.29535166,12.232819570000002,12.232819570000002,12.232819570000002,20207.62217496,12.0398672605,14.826086902618522,9.253647618381477,NaN,12.992103340281389,NaN,NaN,9.812916665,11.06995187,11.6835061,NaN,NaN,11.980016301668876,11.980016301668876,11.980016301668876,NaN,12.43074342,11.97236363,12.29535166,52.2170319481836,45.67370814238742,NaN,NaN,NaN,NaN,0.06583183572703427,-0.16798272744849818,-0.23381456317553245,87.03692477970327,77.05810849900024,1.0080072014753083,-5.023594165757064,92.79105585379166,77.56126293278591,-12.96307522029673
2016-08-11,12.30120751,12.31453745,11.61429317,11.62160668,11.850145766666666,11.850145766666666,11.850145766666666,14142.38848851,11.8807394345,14.36437692989055,9.39710193910945,NaN,12.992103340281389,NaN,NaN,10.50350182,11.06995187,11.74727493,NaN,NaN,11.800811490834437,11.800811490834437,11.800811490834437,NaN,12.31453745,11.61429317,11.62160668,48.36035477290616,45.5530441612703,NaN,NaN,NaN,NaN,0.0658440109569304,-0.15150954947936945,-0.21735356043629986,77.84324063033662,82.3968821677623,0.9860241356556434,-6.0881205252991,93.40974690818003,87.94764467677855,-22.156759369663387
2016-08-12,11.63501352,12.06417706,11.61581363,11.77609752,11.818696070000001,11.818696070000001,11.818696070000001,11272.93039162,11.7523114655,13.963757229320304,9.540865701679696,NaN,12.992103340281389,NaN,NaN,11.347151475,11.06995187,11.71006529,NaN,NaN,11.788454505417219,11.788454505417219,11.788454505417219,NaN,12.06417706,11.61581363,11.77609752,49.28532264345361,45.507248043148074,NaN,NaN,NaN,NaN,0.07424080571010921,-0.12455255329866333,-0.19879335900877254,81.06019527356216,81.98012022786735,0.9476197995373832,-9.390203046566839,88.40007007194748,91.53362427797306,-18.93980472643784
2016-08-13,11.7729416,11.77715286,11.50780666,11.55938653,11.614782016666666,11.614782016666666,11.614782016666666,8441.41009798,11.692717595000001,13.857007188746547,9.528428001253456,NaN,12.992103340281389,NaN,11.875530793600001,11.4224583,11.06995187,11.58714839,NaN,NaN,11.67392051770861,11.67392051770861,11.67392051770861,NaN,11.77715286,11.50780666,11.55938653,47.98686245719838,45.492153221506804,NaN,NaN,NaN,NaN,0.0635943002783757,-0.11930048366080293,-0.18289478393917863,82.0040260225584,80.30248730881907,0.8991716852847128,-14.374329584590106,81.17159688119297,87.66047128710683,-17.995973977441597
