trade_id,direction,entry_time,exit_time,entry_price,exit_price,pnl_pct,pnl_currency,bars_held,exit_reason,mae,mfe,long_pnl_pct,short_pnl_pct,entry_ema,entry_position,exit_ema,exit_position
20,Long,2025-07-06 11:00:00+00:00,2025-07-07 14:00:00+00:00,2514.73,2530.2,0.006151753866220133,15.469999999999756,27,long_exit_signal,0.0,0.028675046625283862,0.006151753866220133,0.0,2513.67233741894,1.0,2531.583086601379,0.0
21,Long,2025-07-07 15:00:00+00:00,2025-07-07 16:00:00+00:00,2532.56,2523.24,-0.003680070758442122,-9.320000000000181,1,long_exit_signal,-0.003680070758442122,0.0,-0.003680070758442122,0.0,2531.600377104009,1.0,2531.452405827832,0.0
22,Long,2025-07-07 17:00:00+00:00,2025-07-08 01:00:00+00:00,2532.26,2525.64,-0.002614265517759007,-6.620000000000423,8,long_exit_signal,-0.002614265517759007,0.00443082463886002,-0.002614265517759007,0.0,2531.4666995299945,1.0,2532.245667469221,0.0
23,Long,2025-07-08 03:00:00+00:00,2025-07-23 12:00:00+00:00,2536.82,3639.36,0.4346149904210783,1102.54,369,long_exit_signal,0.0,0.513911117067825,0.4346149904210783,0.0,2532.2317776559066,1.0,3651.1260480416663,0.0
24,Long,2025-07-24 00:00:00+00:00,2025-07-24 03:00:00+00:00,3644.9,3640.31,-0.0012592938077862215,-4.589999999999999,3,long_exit_signal,-0.0012592938077862215,0.0011303465115641842,-0.0012592938077862215,0.0,3641.910026615065,1.0,3642.0905400105394,0.0
25,Long,2025-07-24 11:00:00+00:00,2025-07-24 13:00:00+00:00,3654.32,3629.25,-0.0068603734757766155,-25.070000000000004,2,long_exit_signal,-0.0068603734757766155,0.0,-0.0068603734757766155,0.0,3637.292589778449,1.0,3637.2266957992215,0.0
26,Long,2025-07-24 14:00:00+00:00,2025-07-25 02:00:00+00:00,3733.88,3614.12,-0.032073874896890175,-119.76000000000029,12,long_exit_signal,-0.032073874896890175,0.0016149420977642492,-0.032073874896890175,0.0,3638.9373737496776,1.0,3651.2827733458284,0.0
27,Long,2025-07-25 08:00:00+00:00,2025-07-25 14:00:00+00:00,3664.1,3627.46,-0.009999727081684395,-36.639999999999795,6,long_exit_signal,-0.009999727081684395,0.016877268633498144,-0.009999727081684395,0.0,3649.472837462223,1.0,3654.527402250276,0.0
28,Long,2025-07-25 20:00:00+00:00,2025-07-29 01:00:00+00:00,3683.58,3756.76,0.019866542874051873,73.17999999999999,77,long_exit_signal,0.0,0.06665526471530425,0.019866542874051873,0.0,3653.712470372728,1.0,3767.6271880140075,0.0
29,Long,2025-07-29 03:00:00+00:00,2025-07-29 15:00:00+00:00,3790.46,3759.52,-0.008162597679437389,-30.940000000000246,12,long_exit_signal,-0.008162597679437389,0.022714921144135536,-0.008162597679437389,0.0,3767.8559341781333,1.0,3778.9855676780153,0.0
30,Long,2025-07-29 21:00:00+00:00,2025-07-30 00:00:00+00:00,3779.41,3773.34,-0.0016060707888267967,-6.069999999999883,3,long_exit_signal,-0.0016060707888267967,0.0032121415776538154,-0.0016060707888267967,0.0,3777.650410153035,1.0,3778.035906227544,0.0
31,Long,2025-07-30 01:00:00+00:00,2025-07-30 10:00:00+00:00,3790.38,3771.82,-0.00489660667268188,-18.559999999999945,9,long_exit_signal,-0.00489660667268188,0.008484637424216013,-0.00489660667268188,0.0,3778.2543857633395,1.0,3782.1292089138697,0.0
32,Long,2025-07-30 14:00:00+00:00,2025-07-30 18:00:00+00:00,3817.75,3736.4,-0.02130836225525501,-81.34999999999981,4,long_exit_signal,-0.02130836225525501,0.0,-0.02130836225525501,0.0,3781.8608458666513,1.0,3781.888680904031,0.0
33,Long,2025-07-30 23:00:00+00:00,2025-07-31 14:00:00+00:00,3808.67,3766.59,-0.01104847623973726,-42.080000000000105,15,long_exit_signal,-0.01104847623973726,0.016861529090207217,-0.01104847623973726,0.0,3781.0607218940536,1.0,3795.9292871073194,0.0
34,Long,2025-07-31 16:00:00+00:00,2025-07-31 17:00:00+00:00,3801.93,3774.17,-0.007301554736673155,-27.759999999999767,1,long_exit_signal,-0.007301554736673155,0.0,-0.007301554736673155,0.0,3795.863039114204,1.0,3795.4790915192625,0.0
35,Long,2025-08-04 13:00:00+00:00,2025-08-05 14:00:00+00:00,3619.62,3576.34,-0.01195705626557475,-43.279999999999674,25,long_exit_signal,-0.01195705626557475,0.030707643343776514,-0.01195705626557475,0.0,3572.864279896742,1.0,3605.1285985298696,0.0
36,Long,2025-08-05 23:00:00+00:00,2025-08-06 00:00:00+00:00,3610.19,3575.27,-0.009672621108584356,-34.92000000000016,1,long_exit_signal,-0.009672621108584356,0.0,-0.009672621108584356,0.0,3602.087123547236,1.0,3601.6124841924175,0.0
37,Long,2025-08-06 05:00:00+00:00,2025-08-06 12:00:00+00:00,3637.19,3582.91,-0.014923608609943462,-54.28000000000026,7,long_exit_signal,-0.014923608609943462,0.0003326743997427162,-0.014923608609943462,0.0,3601.044593362754,1.0,3603.07915247078,0.0
38,Long,2025-08-06 14:00:00+00:00,2025-08-15 14:00:00+00:00,3634.99,4491.75,0.2356980349326958,856.7599999999999,216,long_exit_signal,0.0,0.31417142825702427,0.2356980349326958,0.0,3603.6077983861287,1.0,4500.812192278802,0.0
39,Long,2025-08-17 04:00:00+00:00,2025-08-17 06:00:00+00:00,4481.14,4455.32,-0.005761926652593008,-25.820000000000633,2,long_exit_signal,-0.005761926652593008,0.0,-0.005761926652593008,0.0,4462.792830328424,1.0,4462.759270301239,0.0
40,Long,2025-08-17 07:00:00+00:00,2025-08-17 18:00:00+00:00,4465.0,4466.67,0.0003740201567750123,1.67000000000043,11,long_exit_signal,0.0,0.022680851063829888,0.0003740201567750123,0.0,4462.798929233961,1.0,4475.410730874365,0.0
41,Long,2025-08-17 22:00:00+00:00,2025-08-17 23:00:00+00:00,4520.07,4470.66,-0.010931246639985681,-49.410000000000075,1,long_exit_signal,-0.010931246639985681,0.0,-0.010931246639985681,0.0,4475.682730239127,1.0,4475.593832358788,0.0
42,Long,2025-08-20 17:00:00+00:00,2025-08-20 18:00:00+00:00,4341.76,4289.55,-0.012025077387971761,-52.21000000000028,1,long_exit_signal,-0.012025077387971761,0.0,-0.012025077387971761,0.0,4308.583462731346,1.0,4308.246587284773,0.0
43,Long,2025-08-20 19:00:00+00:00,2025-08-21 02:00:00+00:00,4344.33,4291.01,-0.0122734690965004,-53.31999999999958,7,long_exit_signal,-0.0122734690965004,0.004534646309097168,-0.0122734690965004,0.0,4308.885231757608,1.0,4311.710437659159,0.0
44,Long,2025-08-21 05:00:00+00:00,2025-08-21 06:00:00+00:00,4316.0,4305.11,-0.002523169601482911,-10.890000000000242,1,long_exit_signal,-0.002523169601482911,0.0,-0.002523169601482911,0.0,4311.159974707989,1.0,4311.052895509618,0.0
45,Long,2025-08-22 07:00:00+00:00,2025-08-22 10:00:00+00:00,4325.99,4294.64,-0.00724689608621365,-31.349999999999387,3,long_exit_signal,-0.00724689608621365,0.0004022200698567957,-0.00724689608621365,0.0,4294.419227970534,1.0,4295.553076545706,0.0
46,Long,2025-08-22 14:00:00+00:00,2025-08-25 07:00:00+00:00,4611.8,4589.6,-0.0048137386703672735,-22.199999999999793,65,long_exit_signal,-0.0048137386703672735,0.06961273255561817,-0.0048137386703672735,0.0,4299.750739208283,1.0,4614.589594124757,0.0
47,Long,2025-08-25 12:00:00+00:00,2025-08-25 15:00:00+00:00,4644.83,4610.31,-0.007431918929218018,-34.519999999999726,3,long_exit_signal,-0.007431918929218018,0.002742834506322067,-0.007431918929218018,0.0,4613.273465429131,1.0,4614.239404904374,0.0
48,Long,2025-08-26 19:00:00+00:00,2025-08-27 19:00:00+00:00,4593.84,4563.23,-0.006663270814830424,-30.610000000000596,24,long_exit_signal,-0.007190063215087972,0.013380962332166568,-0.006663270814830424,0.0,4554.450303582267,1.0,4569.7387742780265,0.0
49,Long,2025-08-27 20:00:00+00:00,2025-08-27 21:00:00+00:00,4592.87,4525.65,-0.014635728857990804,-67.22000000000023,1,long_exit_signal,-0.014635728857990804,0.0,-0.014635728857990804,0.0,4570.148176503194,1.0,4569.360598158005,0.0
50,Long,2025-08-28 04:00:00+00:00,2025-08-28 14:00:00+00:00,4568.9,4565.29,-0.0007901245376348287,-3.6099999999997685,10,long_exit_signal,-0.0007901245376348287,0.008678237650200371,-0.0007901245376348287,0.0,4563.817420801003,1.0,4567.577435365999,0.0
51,Long,2025-08-31 00:00:00+00:00,2025-08-31 06:00:00+00:00,4465.37,4432.77,-0.007300626823756873,-32.59999999999923,6,long_exit_signal,-0.007300626823756873,0.0045572931246460335,-0.007300626823756873,0.0,4446.1345325969,1.0,4447.215048756923,0.0
52,Long,2025-08-31 07:00:00+00:00,2025-08-31 22:00:00+00:00,4448.77,4442.72,-0.0013599264515810061,-6.050000000000034,15,long_exit_signal,-0.0013599264515810061,0.008737246474868288,-0.0013599264515810061,0.0,4447.242570017863,1.0,4451.7942537452145,0.0
53,Long,2025-09-01 07:00:00+00:00,2025-09-01 09:00:00+00:00,4461.11,4439.16,-0.0049203001046824735,-21.950000000000028,2,long_exit_signal,-0.0049203001046824735,0.002907348171195201,-0.0049203001046824735,0.0,4444.4553503802335,1.0,4444.876677267982,0.0
54,Long,2025-09-03 13:00:00+00:00,2025-09-04 03:00:00+00:00,4417.45,4396.12,-0.004828577573034232,-21.330000000000066,14,long_exit_signal,-0.004828577573034232,0.01348062796409688,-0.004828577573034232,0.0,4381.555838675148,1.0,4398.05635585225,0.0
55,Long,2025-09-04 10:00:00+00:00,2025-09-04 13:00:00+00:00,4405.14,4375.99,-0.006617269825703764,-29.150000000000684,3,long_exit_signal,-0.006617269825703764,0.002095279605188294,-0.006617269825703764,0.0,4395.957903114852,1.0,4396.06877430258,0.0
56,Long,2025-09-05 07:00:00+00:00,2025-09-05 14:00:00+00:00,4415.0,4271.0,-0.0326160815402039,-144.00000000000023,7,long_exit_signal,-0.0326160815402039,0.012319365798414639,-0.0326160815402039,0.0,4375.025412222522,1.0,4377.976610406128,0.0
57,Long,2025-09-08 10:00:00+00:00,2025-09-08 11:00:00+00:00,4327.21,4310.47,-0.0038685434725839185,-16.73999999999986,1,long_exit_signal,-0.0038685434725839185,0.0,-0.0038685434725839185,0.0,4320.542914969868,1.0,4320.364633288986,0.0
58,Long,2025-09-08 14:00:00+00:00,2025-09-08 17:00:00+00:00,4349.2,4309.27,-0.009180998804377727,-39.92999999999961,3,long_exit_signal,-0.009180998804377727,0.0047411018118275194,-0.009180998804377727,0.0,4320.809598654408,1.0,4321.733063065018,0.0
59,Long,2025-09-08 18:00:00+00:00,2025-09-08 19:00:00+00:00,4327.58,4291.27,-0.008390370599734576,-36.309999999999356,1,long_exit_signal,-0.008390370599734576,0.0,-0.008390370599734576,0.0,4321.836548674486,1.0,4321.29554781299,0.0
60,Long,2025-09-09 06:00:00+00:00,2025-09-09 14:00:00+00:00,4363.99,4303.57,-0.013845127967754278,-60.41999999999999,8,long_exit_signal,-0.013845127967754278,0.0,-0.013845127967754278,0.0,4319.2259000602335,1.0,4322.56842878754,0.0
61,Long,2025-09-10 03:00:00+00:00,2025-09-10 04:00:00+00:00,4318.84,4310.32,-0.0019727519426513407,-8.520000000000316,1,long_exit_signal,-0.0019727519426513407,0.0,-0.0019727519426513407,0.0,4317.69164147585,1.0,4317.561169945304,0.0
62,Long,2025-09-10 07:00:00+00:00,2025-09-10 19:00:00+00:00,4327.66,4320.26,-0.0017099310019732528,-7.399999999999567,12,long_exit_signal,-0.0017099310019732528,0.020579250680506478,-0.0017099310019732528,0.0,4317.444636598083,1.0,4325.499648139939,0.0
63,Long,2025-09-10 20:00:00+00:00,2025-09-15 08:00:00+00:00,4327.88,4508.27,0.0416809153673392,180.39,108,long_exit_signal,0.0,0.09863258685545806,0.0416809153673392,0.0,4325.541778261357,1.0,4567.651789315283,0.0
64,Long,2025-09-17 06:00:00+00:00,2025-09-17 08:00:00+00:00,4543.61,4509.28,-0.007555666089299029,-34.329999999999956,2,long_exit_signal,-0.007555666089299029,0.0,-0.007555666089299029,0.0,4531.433845051896,1.0,4531.231180584572,0.0
65,Long,2025-09-17 21:00:00+00:00,2025-09-19 03:00:00+00:00,4527.4,4547.46,0.004430799134161001,20.060000000000514,30,long_exit_signal,0.0,0.020338384061492132,0.004430799134161001,0.0,4522.285624794027,1.0,4551.248086371362,0.0
66,Long,2025-09-19 04:00:00+00:00,2025-09-19 05:00:00+00:00,4555.86,4538.5,-0.0038104770559235224,-17.359999999999737,1,long_exit_signal,-0.0038104770559235224,0.0,-0.0038104770559235224,0.0,4551.329713161249,1.0,4551.102638592023,0.0
67,Long,2025-09-28 20:00:00+00:00,2025-09-28 21:00:00+00:00,4049.6,4048.29,-0.000323488739628619,-1.3100000000000556,1,long_exit_signal,-0.000323488739628619,0.0,-0.000323488739628619,0.0,4049.479131099649,1.0,4049.4580845315136,0.0
68,Long,2025-09-28 22:00:00+00:00,2025-09-30 16:00:00+00:00,4130.47,4097.86,-0.007894985316441172,-32.61000000000077,42,long_exit_signal,-0.008497822281725909,0.02285212094507383,-0.007894985316441172,0.0,4050.8919237433447,1.0,4106.916567648689,0.0
69,Long,2025-09-30 18:00:00+00:00,2025-10-07 15:00:00+00:00,4114.89,4510.3,0.09609248363868783,395.4100000000002,165,long_exit_signal,0.0,0.15337226511522783,0.09609248363868783,0.0,4106.929094682395,1.0,4542.443128517766,0.0
70,Long,2025-10-08 17:00:00+00:00,2025-10-08 19:00:00+00:00,4536.99,4512.64,-0.005366994417003279,-24.349999999999707,2,long_exit_signal,-0.005366994417003279,0.0,-0.005366994417003279,0.0,4517.390654150009,1.0,4517.376625403889,0.0
71,Long,2025-10-08 21:00:00+00:00,2025-10-09 00:00:00+00:00,4523.78,4509.01,-0.003264968676637614,-14.769999999999705,3,long_exit_signal,-0.003264968676637614,0.0,-0.003264968676637614,0.0,4517.212887587228,1.0,4517.217317981675,0.0
72,Long,2025-10-12 16:00:00+00:00,2025-10-13 11:00:00+00:00,4104.17,4078.36,-0.006288725856872346,-25.809999999999775,19,long_exit_signal,-0.006288725856872346,0.022601402963327688,-0.006288725856872346,0.0,4083.330502502865,1.0,4100.7724476098065,0.0
73,Long,2025-10-13 13:00:00+00:00,2025-10-13 14:00:00+00:00,4162.68,4093.8,-0.01654703220040943,-68.88000000000032,1,long_exit_signal,-0.01654703220040943,0.0,-0.01654703220040943,0.0,4101.78344482735,1.0,4101.642144918901,0.0
74,Long,2025-10-13 15:00:00+00:00,2025-10-14 04:00:00+00:00,4133.44,4097.95,-0.00858606874661294,-35.48999999999979,13,long_exit_signal,-0.00858606874661294,0.03667405357281117,-0.00858606874661294,0.0,4102.204938814141,1.0,4125.186254415435,0.0
75,Long,2025-10-14 18:00:00+00:00,2025-10-14 19:00:00+00:00,4118.84,4100.67,-0.004411436229618038,-18.16999999999996,1,long_exit_signal,-0.004411436229618038,0.0,-0.004411436229618038,0.0,4101.076070350038,1.0,4101.068883264196,0.0
76,Long,2025-10-14 20:00:00+00:00,2025-10-15 03:00:00+00:00,4116.03,4079.71,-0.00882403675386223,-36.31999999999955,7,long_exit_signal,-0.00882403675386223,0.0017055269276464724,-0.00882403675386223,0.0,4101.333681790494,1.0,4102.509579851563,0.0
77,Long,2025-10-15 04:00:00+00:00,2025-10-15 11:00:00+00:00,4114.6,4098.55,-0.0039007436931901562,-16.050000000000217,7,long_exit_signal,-0.0039007436931901562,0.015926213969766234,-0.0039007436931901562,0.0,4102.723569588704,1.0,4105.675780948177,0.0
78,Long,2025-10-19 10:00:00+00:00,2025-10-19 11:00:00+00:00,3929.58,3922.2,-0.0018780633044752637,-7.379999999999907,1,long_exit_signal,-0.0018780633044752637,0.0,-0.0018780633044752637,0.0,3926.301640634328,1.0,3926.229045224871,0.0
79,Long,2025-10-19 13:00:00+00:00,2025-10-20 01:00:00+00:00,3970.25,3936.14,-0.008591398526541227,-34.110000000000305,12,long_exit_signal,-0.008591398526541227,0.012162962030098923,-0.008591398526541227,0.0,3926.9148317186646,1.0,3937.5243734880546,0.0
80,Long,2025-10-20 02:00:00+00:00,2025-10-20 16:00:00+00:00,3954.82,3947.76,-0.0017851634208383427,-7.059999999999895,14,long_exit_signal,-0.0017851634208383427,0.029897694458913326,-0.0017851634208383427,0.0,3937.830490771452,1.0,3958.693017130919,0.0
81,Long,2025-10-20 18:00:00+00:00,2025-10-21 01:00:00+00:00,3972.28,3946.56,-0.006474870855025405,-25.72000000000032,7,long_exit_signal,-0.006474870855025405,0.00616522500931449,-0.006474870855025405,0.0,3958.774709379752,1.0,3960.7616589630466,0.0
82,Long,2025-10-21 14:00:00+00:00,2025-10-21 20:00:00+00:00,4019.95,3952.27,-0.016836030298884253,-67.67999999999975,6,long_exit_signal,-0.016836030298884253,0.015039988059553089,-0.016836030298884253,0.0,3946.732500738848,1.0,3953.380182066528,0.0
83,Long,2025-10-23 16:00:00+00:00,2025-10-23 18:00:00+00:00,3916.36,3868.64,-0.012184783829882861,-47.72000000000004,2,long_exit_signal,-0.012184783829882861,0.0007736775985864863,-0.012184783829882861,0.0,3895.1352458222864,1.0,3895.0879930907968,0.0
84,Long,2025-10-24 04:00:00+00:00,2025-10-24 14:00:00+00:00,3972.85,3900.49,-0.018213624979548704,-72.36000000000007,10,long_exit_signal,-0.018213624979548704,0.0020161848547013417,-0.018213624979548704,0.0,3891.4392781776414,1.0,3901.1668266825345,0.0
85,Long,2025-10-24 18:00:00+00:00,2025-10-28 19:00:00+00:00,3909.88,4037.26,0.03257900498225008,127.37999999999995,97,long_exit_signal,0.0,0.08272376645830559,0.03257900498225008,0.0,3900.60801407804,1.0,4055.268935960331,0.0
86,Long,2025-11-02 04:00:00+00:00,2025-11-02 08:00:00+00:00,3907.21,3893.22,-0.0035805600415642624,-13.990000000000302,4,long_exit_signal,-0.0035805600415642624,0.0,-0.0035805600415642624,0.0,3899.945858274643,1.0,3899.931440661581,0.0
87,Long,2025-11-02 23:00:00+00:00,2025-11-03 00:00:00+00:00,3904.8,3863.3,-0.010627945093218627,-41.5000000000001,1,long_exit_signal,-0.010627945093218627,0.0,-0.010627945093218627,0.0,3891.7778569867182,1.0,3891.273824119696,0.0
88,Long,2025-11-07 20:00:00+00:00,2025-11-07 22:00:00+00:00,3463.14,3444.52,-0.005376623526626045,-18.61999999999972,2,long_exit_signal,-0.005376623526626045,0.0011174829778757278,-0.005376623526626045,0.0,3448.1557127795354,1.0,3448.4191618103728,0.0
89,Long,2025-11-08 03:00:00+00:00,2025-11-08 05:00:00+00:00,3452.5,3429.86,-0.006557566980448959,-22.64000000000003,2,long_exit_signal,-0.006557566980448959,0.0013410572049239455,-0.006557566980448959,0.0,3447.4776516835577,1.0,3447.333649181072,0.0
90,Long,2025-11-08 08:00:00+00:00,2025-11-08 09:00:00+00:00,3453.28,3438.32,-0.004332113237270119,-14.960000000000157,1,long_exit_signal,-0.004332113237270119,0.0,-0.004332113237270119,0.0,3447.361633826363,1.0,3447.201604909082,0.0
91,Long,2025-11-09 12:00:00+00:00,2025-11-11 15:00:00+00:00,3440.64,3479.62,0.011329287574404878,38.9800000000004,51,long_exit_signal,0.0,0.056239536830357206,0.011329287574404878,0.0,3429.4552477221296,1.0,3510.9304094347285,0.0
92,Long,2025-11-12 10:00:00+00:00,2025-11-12 15:00:00+00:00,3532.5,3426.34,-0.03005237084217971,-106.15999999999983,5,long_exit_signal,-0.03005237084217971,0.012147204529370015,-0.03005237084217971,0.0,3493.384637985581,1.0,3495.5965146687204,0.0
93,Long,2025-11-13 05:00:00+00:00,2025-11-13 13:00:00+00:00,3527.67,3436.47,-0.025852758336239012,-91.20000000000027,8,long_exit_signal,-0.025852758336239012,0.003404513460726122,-0.025852758336239012,0.0,3482.000442064231,1.0,3484.6715550519543,0.0
94,Long,2025-11-18 18:00:00+00:00,2025-11-18 19:00:00+00:00,3159.12,3144.64,-0.004583554914026733,-14.480000000000132,1,long_exit_signal,-0.004583554914026733,0.0,-0.004583554914026733,0.0,3156.9468368101525,1.0,3156.729016689619,0.0
95,Long,2025-11-24 03:00:00+00:00,2025-11-24 04:00:00+00:00,2855.52,2823.71,-0.011139827421975612,-31.8099999999998,1,long_exit_signal,-0.011139827421975612,0.0,-0.011139827421975612,0.0,2855.1132647675126,1.0,2854.5574547716274,0.0
96,Long,2025-11-24 05:00:00+00:00,2025-11-24 06:00:00+00:00,2866.13,2837.81,-0.009880919567500479,-28.32000000000015,1,long_exit_signal,-0.009880919567500479,0.0,-0.009880919567500479,0.0,2854.762278580979,1.0,2854.462238252112,0.0
97,Long,2025-11-24 16:00:00+00:00,2025-11-26 07:00:00+00:00,2857.46,2943.06,0.02995667480909625,85.60000000000018,39,forced_exit_at_end,0.0,0.039822079749147754,0.02995667480909625,0.0,2849.1108986996815,1.0,2890.030887771509,1.0
